item,10개정  책자 색인,출처,kcal,water_g,protein_g,fat_g,ash_g,carb_g,당류,자당,포도당,과당,유당,맥아당,갈락토오스,총  식이섬유,수용성  식이섬유,불용성  식이섬유,칼슘,철,마그네슘,인,칼륨,sodium_mg,아연,구리,망간,셀레늄,몰리브덴,요오드,비타민 A,레티놀,베타카로틴,티아민,리보플라빈,니아신,니아신당량(NE),니코틴산,니코틴아미드,판토텐산,비타민 B6,피리독신,비오틴,엽산_ 엽산당량,엽산_ 식품 엽산,엽산_ 합성 엽산,비타민 B12,비타민 C,비타민 D,비타민 D2,비타민 D3,비타민 E,알파  토코페롤,베타  토코페롤,감마  토코페롤,델타  토코페롤,알파  토코트리에놀,베타  토코트리에놀,감마  토코트리에놀,델타  토코트리에놀,비타민 K,비타민 K1,비타민 K2,총 아미노산,총 필수 아미노산,이소류신,류신,라이신,메티오닌,페닐알라닌,트레오닌,트립토판,발린,히스티딘,아르기닌,티로신,시스테인,알라닌,아스파르트산,글루탐산,글라이신,프롤린,세린,타우린,총 지방산,총 필수 지방산,총 포화 지방산,부티르산 (4:0),카프로산 (6:0),카프릴산 (8:0),카프르산 (10:0),라우르산 (12:0),트라이데칸산 (13:0),미리스트산 (14:0),펜타데칸산 (15:0),팔미트산 (16:0),헵타데칸산 (17:0),스테아르산 (18:0),아라키드산 (20:0),헨에이코산산 (21:0),베헨산 (22:0),트리코산산 (23:0),리그노세르산 (24:0),총 불포화 지방산,총 단일 불포화지방산,미리스톨레산 (14:1),팔미톨레산 (16:1),헵타데센산 (17:1),올레산 (18:1(n-9)),박센산 (18:1(n-7)),가돌레산 (20:1),에루크산 (22:1),네르본산 (24:1),총 다가 불포화지방산,리놀레산 (18:2(n-6)),알파  리놀렌산 (18:3 (n-3)),감마  리놀렌산 (18:3 (n-6)),에이코사 디에노산 (20:2(n-6)),디호모 리놀렌산 (20:3(n-3)),에이코사 트리에노산 (20:3(n-6)),아라키돈산 (20:4(n-6)),에이코사 펜타에노산 (20:5(n-3)),도코사 디에노산(22:2),도코사 펜타에노산 (22:5(n-3)),도코사 헥사에노산 (22:6(n-3)),오메가3  지방산,오메가6  지방산,총 트랜스 지방산,트랜스  올레산(18:1(n-9)t),트랜스  리놀레산(18:2t),트랜스  리놀렌산(18:3t),식품명_원본,식품군
사과 주스,630.0,18.0,42.0,88.2,0.17,0.01,0.2,11.45,9.98,1.96,2.69,5.33,0.0,0.0,0.0,0.7,0.1,0.6,2.0,0.0,3.0,9.0,106.0,3.0,0.07,0.013,0.026,0.0,1.29,0.0,0.0,0.0,0.0,0.005,0.0,0.306,0.306,0.0,0.306,0.145,0.038,0.025,0.0,0.0,0.0,0.0,0.0,44.01,0.0,0.0,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,25.0,2.0,3.0,2.0,2.0,3.0,3.0,0.0,2.0,4.0,3.0,1.0,1.0,4.0,113.0,10.0,4.0,4.0,5.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,사과 주스,과일류
사과차,0.0,9.0,167.0,54.1,0.1,0.0,4.2,41.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.9,0.0,23.0,459.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,29.0,0.04,0.32,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,사과차,차류
사탕,89.4,14.4,358.2,4.4399999999999995,0.576,3.186,0.32199999999999995,91.45599999999999,43.438,39.958000000000006,0.26,0.08,0.0,3.1399999999999997,0.0,0.76,0.06000000000000001,0.7,13.4,0.088,6.4,20.8,20.6,89.4,0.05,0.034999999999999996,0.0754,2.186,1.548,2.5100000000000002,7.4,6.8,7.2,0.0,0.2642,0.0224,0.1272,0.020999999999999998,0.0014,0.053200000000000004,0.0,0.012,0.0,3.4,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.812,0.784,0.0,0.188,0.014000000000000002,0.034,0.0,0.05800000000000001,0.0,0.0,0.0,0.0,1043.4,366.4,26.2,58.2,38.0,10.6,43.6,28.8,6.44,37.0,17.6,100.0,24.580000000000002,9.68,69.2,99.0,178.0,152.6,93.2,50.6,0.0,3.026,0.39,1.8,0.0,19.5,82.464,78.096,444.15999999999997,0.0,256.142,9.376000000000001,593.524,6.962000000000001,260.142,16.19,0.578,22.223999999999997,0.0,10.876000000000001,1.1860000000000002,0.796,0.0,15.806000000000001,0.0,750.1659999999999,12.084,9.922,0.0,0.0,0.39,380.62399999999997,8.889999999999999,0.0,0.21200000000000002,0.0,0.0,0.828,0.0,0.0,0.0,0.0,0.008,0.382,0.04,29.384000000000004,9.178,2.3579999999999997,"사탕, 드롭스",당류
사탕무,0.0,98.0,77.0,78.5,1.8,0.0,1.0,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.8,0.0,30.0,343.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"사탕무, 생것",채소류
사탕수수,0.0,4.0,77.0,77.3,1.1,0.0,0.7,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.9,0.0,10.0,328.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.03,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"사탕수수, 생것",채소류
사프란,0.0,18.0,310.0,11.9,11.43,5.85,5.45,65.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,111.0,11.1,264.0,252.0,1724.0,148.0,1.09,0.328,28.408,5.6,0.0,0.0,0.0,0.0,0.0,0.115,0.267,1.46,0.0,0.0,0.0,0.0,1.01,0.0,0.0,93.0,93.0,0.0,0.0,80.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.082000000000001,0.0,1.586,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1157.0,0.0,247.0,0.0,0.0,0.0,0.0,0.0,2.496,0.429,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,2.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,사프란,조미료류
산딸기,0.0,15.0,55.0,84.5,1.35,0.22,0.38,13.55,7.8,0.0,3.97,3.83,0.0,0.0,0.0,6.9,2.8,4.1,29.0,0.34,22.0,33.0,154.0,0.0,0.09,0.071,0.322,0.9,1.79,1.1,4.0,0.0,52.0,0.091,0.059,0.432,0.432,0.432,0.0,0.485,0.0,0.009,0.0,17.0,17.0,0.0,0.0,9.84,0.0,0.0,0.0,0.55,0.0,0.93,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,283.0,29.0,49.0,25.0,2.0,31.0,42.0,0.0,38.0,19.0,48.0,18.0,2.0,91.0,86.0,196.0,40.0,22.0,72.0,0.0,0.21,0.16,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.21,0.0,8.06,0.0,0.0,0.0,0.0,0.0,0.17,0.01,0.0,0.0,0.0,11.76,0.0,0.0,0.0,0.0,0.16,128.21,32.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.13,0.0,0.0,0.0,0.0,"산딸기, 생것",과일류
산마늘,0.0,15.333333333333334,42.666666666666664,86.53333333333335,2.1566666666666667,0.37999999999999995,1.3666666666666665,9.566666666666666,4.873333333333334,0.9466666666666667,1.9733333333333334,1.2233333333333334,0.0,0.7333333333333334,0.0,3.7999999999999994,0.5,3.266666666666667,52.333333333333336,0.62,16.333333333333332,39.666666666666664,266.6666666666667,288.3333333333333,0.31666666666666665,0.127,1.6543333333333334,3.15,1.7333333333333334,0.8766666666666666,159.66666666666666,0.0,1916.6666666666667,0.0,0.122,0.31033333333333335,0.603,0.02666666666666667,0.2836666666666667,0.34933333333333333,0.032,0.034,0.0,51.0,51.0,0.0,0.0,42.01666666666667,0.0,0.0,0.0,0.79,0.7799999999999999,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,0.0,293.6256666666667,293.6256666666667,0.0,1763.3333333333333,813.6666666666666,76.33333333333333,149.66666666666666,110.66666666666667,29.666666666666668,92.33333333333333,84.33333333333333,17.666666666666668,93.33333333333333,43.666666666666664,116.33333333333333,59.0,34.0,114.33333333333333,189.0,276.0,112.0,74.0,91.33333333333333,0.0,0.27,0.20333333333333334,0.06,0.0,0.0,0.0,0.12,0.17666666666666667,0.0,0.7200000000000001,0.0,48.586666666666666,0.11666666666666665,3.4599999999999995,2.3066666666666666,0.38999999999999996,2.686666666666666,0.0,3.1,0.21,0.006666666666666667,0.0,0.5666666666666667,0.0,2.7699999999999996,1.18,0.0,0.42,0.0,0.20333333333333334,74.28,127.52333333333333,0.0,1.0566666666666666,0.12333333333333334,0.0,2.27,0.0,0.0,0.0,0.0,0.13,0.07666666666666666,0.0,0.0,0.20333333333333334,0.4766666666666666,"산마늘(명이나물), 생것",채소류
산수유,0.0,10.0,202.0,43.0,2.235,1.66,2.89,50.214999999999996,5.165,0.105,2.355,2.635,0.0,0.07,0.0,3.55,1.0,2.55,136.0,3.275,12.5,71.0,1483.0,5.0,0.1,0.018,0.0345,0.02,1.325,0.54,1.0,0.0,10.0,0.2555,0.43,1.9915,0.0,1.342,0.2,0.0,0.0,0.084,1.935,11.0,11.0,0.0,0.0,58.575,0.0,0.0,0.0,1.98,1.94,0.06,0.105,0.03,0.0,0.0,0.0,0.0,5.115,5.115,0.0,358.5,151.5,12.5,22.5,24.0,0.0,20.0,15.0,0.0,20.0,7.5,30.0,22.5,0.0,17.5,56.0,43.5,22.5,25.0,20.0,0.0,0.055,0.035,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.205,0.0,12.28,0.0,1.015,0.0,0.0,0.0,0.0,0.92,0.04,0.005,0.0,0.0,0.0,3.82,0.0,0.0,0.0,0.0,0.035,24.58,11.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.025,0.0,0.0,0.0,0.0,"산수유, 열매, 생것",과일류
산양유,0.0,16.0,62.0,88.4,3.16,3.62,0.79,4.03,3.48,0.0,0.0,0.0,3.24,0.0,0.24,0.0,0.0,0.0,149.0,0.03,16.0,134.0,201.0,40.0,0.51,0.006,0.008,3.32,1.02,46.9,67.0,67.0,0.0,0.0,0.034,0.215,0.898,0.016,0.199,0.218,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3313.0,1595.0,157.0,325.0,239.0,82.0,163.0,179.0,41.0,223.0,89.0,97.0,126.0,26.0,1.0,246.0,776.0,60.0,297.0,186.0,0.0,3.41,0.09,2.47,156.37,133.42,114.95,315.9,177.64,2.43,341.25,26.39,834.21,23.0,312.58,6.85,17.05,2.45,8.52,0.0,0.83,0.74,5.88,24.75,0.0,685.23,16.07,2.42,1.66,0.0,0.09,81.15,10.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,0.0,0.01,0.08,0.11,90.57,22.85,0.0,산양유,우유 및 그 제품
산자나무 열매,0.0,96.0,70.0,85.0,1.0,3.8,0.5,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.8,0.0,13.0,239.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"산자나무 열매(씨벅톤), 생것",과일류
산천어,0.0,9.0,117.0,74.6,20.3,3.3,1.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,0.0,253.0,420.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.19,0.2,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"산천어, 생것",어패류 및 그 제품
산초,1164.0,13.0,302.0,12.0,9.66,4.01,5.76,68.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.6,1.9,54.7,1538.0,14.2,125.0,191.0,1220.0,7.0,1.51,0.56,2.002,13.65,13.17,32.18,7.0,0.0,80.0,1.144,0.882,2.7070000000000003,3.584,2.49,0.217,15.326,0.0,0.386,17.78,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,5.12,5.03,0.0,0.66,0.0,0.08,0.0,0.12,0.0,188.27,188.27,0.0,6879.0,2923.0,260.0,487.0,402.0,71.0,294.0,286.0,53.0,331.0,154.0,585.0,227.0,127.0,330.0,1012.0,964.0,460.0,455.0,381.0,0.0,3.84,1.59,0.74,0.0,0.0,0.0,0.0,0.0,0.0,13.97,2.79,627.82,5.35,57.31,5.99,0.0,7.53,4.76,11.13,3.06,1.47,0.0,416.84,0.0,759.8,285.86,7.47,0.0,0.0,1.59,904.07,681.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.91,0.04,0.0,22.02,14.23,"산초, 가루",조미료류
살구,252.6,31.4,136.2,63.284000000000006,1.1400000000000001,0.08,0.874,34.622,19.962,3.1,8.234,6.480000000000001,0.0,0.0,0.0,3.34,1.6600000000000001,1.36,23.4,0.7540000000000001,12.8,29.6,368.0,2.4,0.1,0.1012,0.1032,0.546,1.508,0.041999999999999996,99.8,0.0,1197.8,0.0856,0.0228,0.9158,0.9484,0.1186,0.6884,0.0236,0.0108,0.0398,0.47400000000000003,2.6,2.6,0.0,0.0,5.802,0.0,0.0,0.0,0.784,0.7380000000000001,0.026000000000000002,0.006,0.0,0.10600000000000001,0.0,0.0,0.0,1.616,2.056,0.0,850.2,210.4,20.4,35.4,34.4,4.8,22.8,24.8,6.4,25.8,14.0,21.6,13.2,5.0,33.8,293.6,68.0,21.2,173.4,31.6,0.0,0.0514,0.03,0.0166,0.0,0.0,0.0,0.072,0.088,0.0,0.086,0.0,14.63,0.0,1.8060000000000003,0.13999999999999999,0.0,0.1,0.0,0.0,0.0348,0.0034000000000000002,0.0,0.0,0.0,0.322,0.20400000000000001,0.0,0.0,0.0,0.0314,16.43,13.594,0.0,0.0,0.0,0.0,0.0,0.292,0.0,0.0,0.0,0.014000000000000002,0.016,0.0,0.0,0.0,0.0,"살구, 생것",과일류
살살치,0.0,9.0,70.0,82.2,15.5,0.2,1.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.9,0.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"살살치, 생것",어패류 및 그 제품
삼각김밥,0.0,11.0,166.33333333333334,60.06666666666666,3.8666666666666667,2.1666666666666665,1.0333333333333334,32.86666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2666666666666666,0.0,0.0,16.666666666666668,1.9000000000000001,0.0,51.0,65.33333333333333,327.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,26.666666666666668,0.0,318.3333333333333,0.036666666666666674,0.08,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"삼각김밥, 고추장 불고기",조리가공식품류
삼계탕,0.0,11.0,92.0,80.5,11.5,3.3,0.7,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,55.0,3.8,0.0,112.0,97.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.05,0.3,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,삼계탕,조리가공식품류
삼나물,0.0,86.0,293.0,7.5,22.8,2.2,6.2,61.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.4,0.0,586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,88.0,0.0,0.34,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"삼나물, 말린것",채소류
삼백초,0.0,56.666666666666664,285.6666666666667,9.733333333333334,9.933333333333334,3.133333333333333,11.299999999999999,65.89999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.6666666666667,13.6,0.0,235.33333333333334,814.6666666666666,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.8266666666666667,1.0333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"삼백초, 말린것",기타
삼붕냐와,0.0,16.0,27.0,92.1,1.62,1.09,1.35,3.84,0.24,0.0,0.11,0.13,0.0,0.0,0.0,3.8,1.0,2.8,108.0,1.05,48.0,17.0,295.0,186.0,0.2,0.03,0.779,0.91,4.68,0.0,19.0,0.0,224.0,0.082,0.072,0.16,0.0,0.0,0.16,0.0,0.0,0.083,0.0,39.0,39.0,0.0,0.0,4.11,0.0,0.0,0.0,2.37,2.3,0.13,0.0,0.0,0.0,0.0,0.0,0.0,274.19,274.19,0.0,1846.0,901.0,87.0,167.0,131.0,19.0,114.0,103.0,0.0,115.0,57.0,108.0,47.0,32.0,111.0,217.0,243.0,107.0,90.0,98.0,0.0,0.19,0.13,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.59,0.0,3.84,0.0,0.0,3.25,0.0,0.0,0.14,0.01,0.0,1.5,0.0,5.83,0.0,1.48,0.0,0.0,0.13,51.43,73.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.05,0.0,0.0,3.47,0.0,"삼붕냐와, 생것",채소류
삼세기,0.0,9.0,97.0,77.3,18.6,1.8,1.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.19,0.25,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"삼세기, 생것",어패류 및 그 제품
삼씨,304.0,20.0,450.0,4.6,29.9,28.3,5.5,31.7,2.3,2.3,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,130.0,13.0,400.0,1100.0,340.0,2.0,6.1,1.32,9.97,4.0,45.0,0.0,2.0,0.0,25.0,0.35,0.19,2.3,8.2,0.0,0.0,0.57,0.4,0.0,28.0,82.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,1.8,0.1,22.0,1.1,0.0,0.0,0.0,0.0,51.0,0.0,0.0,29920.0,14260.0,1200.0,2100.0,1100.0,730.0,1400.0,1200.0,350.0,1600.0,880.0,3700.0,950.0,510.0,1300.0,3200.0,5300.0,1400.0,1300.0,1700.0,0.0,26.07,19.7,2.95,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,1900.0,17.0,740.0,190.0,0.0,76.0,0.0,36.0,23.12,3.5,0.0,33.0,10.0,0.0,0.0,110.0,22.0,0.0,19.62,15000.0,4700.0,140.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74,14.89,0.0,0.0,0.0,0.0,"삼씨(대마씨), 말린것",견과류 및 종실류
